,0,1,2,3,4,5
0,SH600566,2,西藏恒川投资管理中心(有限合伙),1.51%,1,湖北济川药业股份有限公司
0,SH600566,2,江苏济川控股集团有限公司,63.83%,1,湖北济川药业股份有限公司
0,SH600566,3,曹龙祥,70.00%,2,江苏济川控股集团有限公司
0,SZ002760,2,陈也寒,3.41%,1,安徽省凤形耐磨材料股份有限公司
0,SZ002760,2,陈功林,12.16%,1,安徽省凤形耐磨材料股份有限公司
0,SZ002760,2,陈晓,22.06%,1,安徽省凤形耐磨材料股份有限公司
0,SZ002760,2,陈静,8.56%,1,安徽省凤形耐磨材料股份有限公司
0,SH603737,2,洪杰,67.05%,1,三棵树涂料股份有限公司
0,SZ300271,2,邵学,21.39%,1,北京华宇软件股份有限公司
0,SZ000661,2,长春高新超达投资有限公司,22.36%,1,长春高新技术产业(集团)股份有限公司
0,SZ000661,3,长春高新技术产业发展总公司,91.61%,2,长春高新超达投资有限公司
0,SZ000661,4,长春高新开发区管理委员会,100.00%,3,长春高新技术产业发展总公司
0,SZ000661,5,长春市人民政府,100.00%,4,长春高新开发区管理委员会
0,SZ002777,2,四川科学城锐锋集团有限责任公司,12.97%,1,四川久远银海软件股份有限公司
0,SZ002777,2,四川久远投资控股集团有限公司,28.35%,1,四川久远银海软件股份有限公司
0,SZ002777,3,中国工程物理研究院,100.00%,2,四川科学城锐锋集团有限责任公司
0,SZ002777,3,中国工程物理研究院,100.00%,2,四川久远投资控股集团有限公司
0,SZ002468,2,南通泓石投资有限公司,26.98%,1,浙江艾迪西流体控制股份有限公司
0,SZ002468,3,上海坤为地投资控股有限公司,100.00%,2,南通泓石投资有限公司
0,SZ002468,4,上海杉杉实业有限公司,62.00%,3,上海坤为地投资控股有限公司
0,SZ002468,5,杉杉控股有限公司,92.10%,4,上海杉杉实业有限公司
0,SZ002468,6,宁波青刚投资有限公司,61.81%,5,杉杉控股有限公司
0,SZ002468,7,郑永刚,90.00%,6,宁波青刚投资有限公司
0,SZ002120,2,孙雪芬,3.03%,1,宁波新海电气股份有限公司
0,SZ002120,2,宁波新海塑料实业有限公司,3.05%,1,宁波新海电气股份有限公司
0,SZ002120,2,黄新华,37.20%,1,宁波新海电气股份有限公司
0,SZ002120,3,孙雪芬,94.54%,2,宁波新海塑料实业有限公司
0,SZ300152,2,徐州丰利科技发展投资有限公司,29.46%,1,徐州科融环境资源股份有限公司
0,SZ300152,3,天津丰利创新投资有限公司,91.96%,2,徐州丰利科技发展投资有限公司
0,SZ300152,4,丰利财富(北京)国际资本管理股份有限公司,100.00%,3,天津丰利创新投资有限公司
0,SZ300152,5,毛凤丽,64.29%,4,丰利财富(北京)国际资本管理股份有限公司
0,SZ300090,2,开晓胜,16.72%,1,安徽盛运环保(集团)股份有限公司
0,SZ300304,2,徐州云意科技发展有限公司,45.96%,1,江苏云意电气股份有限公司
0,SZ300304,3,付红玲,45.00%,2,徐州云意科技发展有限公司
0,SZ000961,2,中南城市建设投资有限公司,54.26%,1,江苏中南建设集团股份有限公司
0,SZ000961,2,陈锦石及一致行动人,0.45%,1,江苏中南建设集团股份有限公司
0,SZ000961,3,陈锦石及一致行动人,12.77%,2,中南城市建设投资有限公司
0,SZ000961,3,中南控股集团有限公司,75.10%,2,中南城市建设投资有限公司
0,SZ000961,4,陈锦石及一致行动人,68.24%,3,中南控股集团有限公司
0,SZ002294,2,深圳市润复投资发展有限公司,2.67%,1,深圳信立泰药业股份有限公司
0,SZ002294,2,信立泰药业有限公司,67.73%,1,深圳信立泰药业股份有限公司
0,SZ002294,3,陈志明,89.90%,2,深圳市润复投资发展有限公司
0,SZ002294,3,美洲国际贸易有限公司,50.00%,2,信立泰药业有限公司
0,SZ002294,3,叶澄海,50.00%,2,信立泰药业有限公司
0,SZ002294,4,廖清清,50.00%,3,美洲国际贸易有限公司
0,SZ002294,4,叶澄海,50.00%,3,美洲国际贸易有限公司
0,SZ300518,2,陈湧锐,44.76%,1,深圳市盛讯达科技股份有限公司
0,SH600198,2,海南信息产业创业投资基金(有限合伙),0.43%,1,大唐电信科技股份有限公司
0,SH600198,2,电信科学技术研究院,17.15%,1,大唐电信科技股份有限公司
0,SH600198,2,大唐电信科技产业控股有限公司,16.79%,1,大唐电信科技股份有限公司
0,SH600198,3,大唐电信科技产业控股有限公司,40.00%,2,海南信息产业创业投资基金(有限合伙)
0,SH600198,4,电信科学技术研究院,100.00%,3,大唐电信科技产业控股有限公司
0,SH600198,5,国务院国有资产监督管理委员会,100.00%,4,电信科学技术研究院
0,SZ002430,2,杭州制氧机集团有限公司,61.49%,1,杭州杭氧股份有限公司
0,SZ002430,3,杭州市国有资产监督管理委员会,100.00%,2,杭州制氧机集团有限公司
0,SZ300493,2,上海润欣信息技术有限公司,31.88%,1,上海润欣科技股份有限公司
0,SZ300493,2,领元投资咨询(上海)有限公司,9.41%,1,上海润欣科技股份有限公司
0,SZ300493,2,上海银燕投资咨询有限公司,5.03%,1,上海润欣科技股份有限公司
0,SZ300493,3,华卓国际有限公司,100.00%,2,领元投资咨询(上海)有限公司
0,SZ300493,3,葛琼,97.00%,2,上海润欣信息技术有限公司
0,SZ300493,3,葛琼,66.00%,2,上海银燕投资咨询有限公司
0,SZ300493,3,郎晓刚,34.00%,2,上海银燕投资咨询有限公司
0,SZ300493,3,葛琼,66.00%,2,上海银燕投资咨询有限公司
0,SZ300493,4,郎晓刚,100.00%,3,华卓国际有限公司
0,SZ000034,2,郭为,23.66%,1,神州数码集团股份有限公司
0,SZ002719,2,新疆麦趣尔集团有限责任公司,47.69%,1,麦趣尔集团股份有限公司
0,SZ002719,2,王翠先,0.55%,1,麦趣尔集团股份有限公司
0,SZ002719,2,新疆聚和盛投资有限公司,4.58%,1,麦趣尔集团股份有限公司
0,SZ002719,2,杨冬梅,0.55%,1,麦趣尔集团股份有限公司
0,SZ002719,2,库尔勒通汇投资咨询服务有限公司,0.55%,1,麦趣尔集团股份有限公司
0,SZ002719,2,李勇,6.45%,1,麦趣尔集团股份有限公司
0,SZ002719,3,李勇,80.00%,2,新疆聚和盛投资有限公司
0,SZ002719,3,李刚,20.00%,2,新疆聚和盛投资有限公司
0,SZ002719,3,李刚,15.00%,2,新疆麦趣尔集团有限责任公司
0,SZ002719,3,王翠先,35.00%,2,新疆麦趣尔集团有限责任公司
0,SZ002719,3,李勇,30.00%,2,新疆麦趣尔集团有限责任公司
0,SZ002719,3,李玉瑚,20.00%,2,新疆麦趣尔集团有限责任公司
0,SH600241,2,辽宁时代万恒控股集团有限公司,44.39%,1,辽宁时代万恒股份有限公司
0,SH600241,3,辽宁省国有资产经营有限公司,100.00%,2,辽宁时代万恒控股集团有限公司
0,SH600241,4,辽宁省人民政府国有资产监督管理委员会,100.00%,3,辽宁省国有资产经营有限公司
0,SZ300523,2,清控创业投资有限公司,20.12%,1,北京辰安科技股份有限公司
0,SZ300523,2,同方股份有限公司,8.44%,1,北京辰安科技股份有限公司
0,SZ300523,3,清华控股有限公司,100.00%,2,清控创业投资有限公司
0,SZ300523,3,清华控股有限公司,23.88%,2,同方股份有限公司
0,SZ300523,4,清华大学,100.00%,3,清华控股有限公司
0,SH600156,2,湖南华升集团公司,40.31%,1,湖南华升股份有限公司
0,SH600156,3,湖南省人民政府国有资产监督管理委员会,100.00%,2,湖南华升集团公司
0,SZ300306,2,杭州长益投资有限公司,21.15%,1,杭州远方光电信息股份有限公司
0,SZ300306,2,潘建根,33.36%,1,杭州远方光电信息股份有限公司
0,SZ300306,2,孟欣,6.60%,1,杭州远方光电信息股份有限公司
0,SZ300306,3,孟欣,10.00%,2,杭州长益投资有限公司
0,SZ300306,3,潘建根,79.30%,2,杭州长益投资有限公司
0,SZ000892,2,欢瑞世纪(天津)资产管理合伙企业(有限合伙),14.00%,1,星美联合股份有限公司
0,SZ000892,3,钟君艳,2.64%,2,欢瑞世纪(天津)资产管理合伙企业(有限合伙)
0,SZ000892,3,欢瑞世纪投资(北京)有限公司,0.26%,2,欢瑞世纪(天津)资产管理合伙企业(有限合伙)
0,SZ000892,4,陈援,100.00%,3,欢瑞世纪投资(北京)有限公司
0,SZ300094,2,冠联国际投资有限公司,14.69%,1,湛江国联水产开发股份有限公司
0,SZ300094,2,李忠,2.30%,1,湛江国联水产开发股份有限公司
0,SZ300094,2,新余国通投资管理有限公司,32.72%,1,湛江国联水产开发股份有限公司
0,SZ300094,3,李忠,51.00%,2,冠联国际投资有限公司
0,SZ300094,3,李忠,40.00%,2,新余国通投资管理有限公司
0,SH600389,2,南通产业控股集团有限公司,25.79%,1,南通江山农药化工股份有限公司
0,SH600389,2,中化国际(控股)股份有限公司,29.19%,1,南通江山农药化工股份有限公司
0,SH600389,3,南通市国有资产监督管理委员会,100.00%,2,南通产业控股集团有限公司
0,SH600389,3,中国中化集团公司,0.41%,2,中化国际(控股)股份有限公司
0,SH600389,3,中国中化股份有限公司,55.35%,2,中化国际(控股)股份有限公司
0,SH600389,4,中国中化集团公司,98.00%,3,中国中化股份有限公司
0,SH600389,4,国务院国有资产监督管理委员会,100.00%,3,中国中化集团公司
0,SZ000635,2,国电英力特能源化工集团股份有限公司,51.25%,1,宁夏英力特化工股份有限公司
0,SZ000635,3,国电电力发展股份有限公司,51.02%,2,国电英力特能源化工集团股份有限公司
0,SZ000635,3,中国国电集团公司,48.92%,2,国电英力特能源化工集团股份有限公司
0,SZ000635,4,中国国电集团公司,46.09%,3,国电电力发展股份有限公司
0,SZ000635,5,国务院国有资产监督管理委员会,100.00%,4,中国国电集团公司
0,SZ300212,2,中国华录集团有限公司,35.86%,1,北京易华录信息技术股份有限公司
0,SZ300212,3,国务院国有资产监督管理委员会,60.38%,2,中国华录集团有限公司
0,SH603658,2,郑州安图实业股份有限公司,67.49%,1,郑州安图生物工程股份有限公司
0,SH603658,3,苗拥军,38.11%,2,郑州安图实业股份有限公司
0,SH603167,2,辽渔集团有限公司,37.05%,1,渤海轮渡股份有限公司
0,SH603167,3,辽宁省人民政府国有资产监督管理委员会,100.00%,2,辽渔集团有限公司
0,SZ002545,2,韩汇如,52.45%,1,青岛东方铁塔股份有限公司
0,SZ002801,2,何平,39.38%,1,杭州微光电子股份有限公司
0,SZ002801,2,杭州微光投资合伙企业(有限合伙),4.69%,1,杭州微光电子股份有限公司
0,SZ002801,3,何平,38.00%,2,杭州微光投资合伙企业(有限合伙)
0,SZ002793,2,方秀宝,37.54%,1,浙江东音泵业股份有限公司
0,SZ002793,2,温岭市大任投资管理有限公司,3.07%,1,浙江东音泵业股份有限公司
0,SZ002793,3,方秀宝,50.45%,2,温岭市大任投资管理有限公司
0,SZ300097,2,谭永良,40.98%,1,大连智云自动化装备股份有限公司
0,SZ300097,2,大连乾诚科技发展有限公司,1.01%,1,大连智云自动化装备股份有限公司
0,SZ300097,3,谭永良,43.64%,2,大连乾诚科技发展有限公司
0,SZ300465,2,鹰潭市鹰高投资咨询有限公司,32.03%,1,高伟达软件股份有限公司
0,SZ300465,2,鹰潭市锐鹰投资咨询有限公司,2.26%,1,高伟达软件股份有限公司
0,SZ300465,2,鹰潭市华鹰投资咨询有限公司,2.23%,1,高伟达软件股份有限公司
0,SZ300465,3,于伟,99.76%,2,鹰潭市鹰高投资咨询有限公司
0,SZ300465,3,于伟,75.66%,2,鹰潭市锐鹰投资咨询有限公司
0,SZ300465,3,于伟,90.00%,2,鹰潭市华鹰投资咨询有限公司
0,SZ300430,2,梁学贤,7.90%,1,北京诚益通控制工程科技股份有限公司
0,SZ300430,2,北京立威特投资有限责任公司,29.61%,1,北京诚益通控制工程科技股份有限公司
0,SZ300430,2,梁凯,4.34%,1,北京诚益通控制工程科技股份有限公司
0,SZ300430,3,梁学贤,46.90%,2,北京立威特投资有限责任公司
0,SZ300430,3,梁凯,14.70%,2,北京立威特投资有限责任公司
0,SH600257,2,西藏泓杉科技发展有限公司,22.19%,1,大湖水殖股份有限公司
0,SH600257,3,罗祖亮,95.26%,2,西藏泓杉科技发展有限公司
0,SH600257,3,罗订坤,4.74%,2,西藏泓杉科技发展有限公司
0,SZ002312,2,补建,25.54%,1,成都三泰控股集团股份有限公司
0,SZ300449,2,宁波汉银投资咨询合伙企业(有限合伙),3.47%,1,北京汉邦高科数字技术股份有限公司
0,SZ300449,2,王立群,31.14%,1,北京汉邦高科数字技术股份有限公司
0,SZ300449,3,王立群,1.20%,2,宁波汉银投资咨询合伙企业(有限合伙)
0,SZ002092,2,新疆中泰(集团)有限责任公司,21.08%,1,新疆中泰化学股份有限公司
0,SZ002092,3,新疆维吾尔自治区人民政府国有资产监督管理委员会,100.00%,2,新疆中泰(集团)有限责任公司
0,SH600116,2,资产管理计划(新华水力发电有限公司通过资产管理计划增持),0.71%,1,重庆三峡水利电力(集团)股份有限公司
0,SH600116,2,水利部综合开发管理中心,9.89%,1,重庆三峡水利电力(集团)股份有限公司
0,SH600116,2,新华水利控股集团公司,11.18%,1,重庆三峡水利电力(集团)股份有限公司
0,SH600116,3,水利部综合事业局,100.00%,2,水利部综合开发管理中心
0,SH600116,3,新华水力发电有限公司,100%,2,资产管理计划(新华水力发电有限公司通过资产管理计划增持)
0,SH600116,4,中国核工业建设集团有限公司,55.00%,3,新华水力发电有限公司
0,SH600116,4,新华水利控股集团公司,45.00%,3,新华水力发电有限公司
0,SH600116,5,水利部综合事业局,100.00%,4,新华水利控股集团公司
0,SH603869,2,新奥资本管理有限公司,4.31%,1,北部湾旅游股份有限公司
0,SH603869,2,新奥能源供应链有限公司,40.82%,1,北部湾旅游股份有限公司
0,SH603869,3,新奥控股投资有限公司,49.00%,2,新奥能源供应链有限公司
0,SH603869,3,新奥集团股份有限公司,51.00%,2,新奥能源供应链有限公司
0,SH603869,3,新奥集团股份有限公司,17.92%,2,新奥资本管理有限公司
0,SH603869,3,廊坊市天然气有限公司,0.94%,2,新奥资本管理有限公司
0,SH603869,3,新奥控股投资有限公司,56.60%,2,新奥资本管理有限公司
0,SH603869,4,廊坊市天然气有限公司,11.71%,3,新奥集团股份有限公司
0,SH603869,4,新奥控股投资有限公司,83.10%,3,新奥集团股份有限公司
0,SH603869,5,王玉锁,90.00%,4,廊坊市天然气有限公司
0,SH603869,5,王玉锁,6.00%,4,新奥控股投资有限公司
0,SH603869,5,王玉锁,6.00%,4,新奥控股投资有限公司
0,SH603869,5,廊坊市天然气有限公司,93.33%,4,新奥控股投资有限公司
0,SZ300352,2,林皓,38.55%,1,北京北信源软件股份有限公司
0,SH600870,2,王春芳,5.00%,1,厦门华侨电子股份有限公司
0,SH600870,2,德昌行(北京)投资有限公司,4.99%,1,厦门华侨电子股份有限公司
0,SH600870,2,王玲玲,4.08%,1,厦门华侨电子股份有限公司
0,SH600870,2,赣州鑫域投资管理有限公司,11.28%,1,厦门华侨电子股份有限公司
0,SH600870,3,王玲玲,0.10%,2,德昌行(北京)投资有限公司
0,SH600870,3,北京天旭瑞吉投资有限公司,99.90%,2,德昌行(北京)投资有限公司
0,SH600870,3,王玲玲,0.10%,2,德昌行(北京)投资有限公司
0,SH600870,3,王玲玲,90.00%,2,赣州鑫域投资管理有限公司
0,SH600870,4,王玲玲,95.00%,3,北京天旭瑞吉投资有限公司
0,SZ300283,2,山西证券兴业银行定向10号资产管理计划(陈晓),0.92%,1,温州宏丰电工合金股份有限公司
0,SZ300283,2,陈晓,59.75%,1,温州宏丰电工合金股份有限公司
0,SZ300283,2,林萍,3.73%,1,温州宏丰电工合金股份有限公司
0,SZ300283,3,陈晓,100%,2,山西证券兴业银行定向10号资产管理计划(陈晓)
0,SH600477,2,单银木,43.87%,1,杭萧钢构股份有限公司
0,SZ000959,2,首钢总公司,79.38%,1,北京首钢股份有限公司
0,SZ000959,3,北京国有资本经营管理中心,100.00%,2,首钢总公司
0,SZ000959,4,北京市国有资产监督管理委员会,100.00%,3,北京国有资本经营管理中心
0,SZ002436,2,邱醒亚,17.77%,1,深圳市兴森快捷电路科技股份有限公司
0,SH600487,2,崔根良,19.34%,1,江苏亨通光电股份有限公司
0,SH600487,2,亨通集团有限公司,11.23%,1,江苏亨通光电股份有限公司
0,SH600487,3,崔根良,90.00%,2,亨通集团有限公司
0,SZ002789,2,刘海云,45.23%,1,深圳市建艺装饰集团股份有限公司
0,SZ300197,2,刘水,44.68%,1,深圳市铁汉生态环境股份有限公司
0,SZ002589,2,韩旭,13.09%,1,山东瑞康医药股份有限公司
0,SZ002589,2,张仁华,24.13%,1,山东瑞康医药股份有限公司
0,SZ000939,2,阳光凯迪新能源集团有限公司,37.11%,1,凯迪生态环境科技股份有限公司
0,SZ000939,3,"Asia_Green_Energy Pte,.LTD",21.62%,2,阳光凯迪新能源集团有限公司
0,SZ000939,3,武汉盈江新能源开发有限公司,12.08%,2,阳光凯迪新能源集团有限公司
0,SZ000939,3,武汉丰盈长江新能源开发有限公司,31.50%,2,阳光凯迪新能源集团有限公司
0,SZ000939,3,中盈长江国际新能源投资有限公司,10.29%,2,阳光凯迪新能源集团有限公司
0,SZ300535,2,严建林,23.13%,1,四川达威科技股份有限公司
0,SZ300535,2,成都展翔投资有限公司,8.35%,1,四川达威科技股份有限公司
0,SZ300535,2,栗工,15.42%,1,四川达威科技股份有限公司
0,SZ300535,3,栗工,40.00%,2,成都展翔投资有限公司
0,SZ300535,3,严建林,60.00%,2,成都展翔投资有限公司
0,SZ300226,2,上海兴业投资发展有限公司,24.69%,1,上海钢联电子商务股份有限公司
0,SZ300226,3,亚东广信科技发展有限公司,100.00%,2,上海兴业投资发展有限公司
0,SZ300226,4,郭广昌,58.00%,3,亚东广信科技发展有限公司
